SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity_sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price,saleYear,saleMonth,saleDay,saleDayofweek,saledayofyear
1140210.0,81000.0,626042.0,85.0,1998.0,Medium,50.0,2007-11-15,Wheel Loader - 200.0 to 225.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,11.0,15.0,3.0,319.0
1146930.0,19000.0,1002939.0,4665.0,1998.0,Low,80.0,2007-11-15,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,11.0,15.0,3.0,319.0
1142310.0,39000.0,1040867.0,22810.0,2001.0,High,90.0,2007-11-15,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Massachusetts,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,11.0,15.0,3.0,319.0
1146912.0,76000.0,689367.0,1263.0,2000.0,Medium,20.0,2007-11-15,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,11.0,15.0,3.0,319.0
1142387.0,32000.0,1060018.0,9114.0,1995.0,Medium,100.0,2007-11-15,Wheel Loader - 150.0 to 175.0 Horsepower,Pennsylvania,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,11.0,15.0,3.0,319.0
1140445.0,11000.0,1002061.0,18265.0,2004.0,Low,300.0,2007-11-15,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,11.0,15.0,3.0,319.0
1139707.0,28000.0,1044499.0,3172.0,2002.0,Medium,130.0,2007-12-06,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1140065.0,30000.0,1069019.0,1861.0,2003.0,Medium,100.0,2007-12-06,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Ohio,Track Type Tractors,2 Valve,PAT,3000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,20400.0,2007.0,12.0,6.0,3.0,340.0
1146215.0,55000.0,1034332.0,3362.0,1000.0,low,130.0,2007-12-06,Motorgrader - 145.0 to 170.0 Horsepower,Arizona,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1142465.0,17000.0,1019855.0,4794.0,1995.0,Low,120.0,2007-12-06,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1145431.0,41000.0,1042955.0,22350.0,2004.0,Medium,80.0,2007-12-06,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",South Carolina,Track Type Tractors,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1146607.0,38000.0,1045072.0,3362.0,1000.0,low,130.0,2007-12-06,Motorgrader - 145.0 to 170.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1145466.0,9000.0,1039835.0,4529.0,1000.0,Low,100.0,2007-12-06,Wheel Loader - 350.0 to 500.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1140746.0,71000.0,1019666.0,4149.0,1000.0,Low,40.0,2007-12-06,"Track Type Tractor, Dozer - 260.0 + Horsepower",Pennsylvania,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1146171.0,94000.0,1027594.0,18252.0,2004.0,Medium,100.0,2007-12-06,Wheel Loader - 120.0 to 135.0 Horsepower,Utah,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1141178.0,32000.0,1047580.0,4128.0,1000.0,Medium,90.0,2007-12-06,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1143528.0,71000.0,1029096.0,3824.0,1998.0,Medium,130.0,2007-12-06,Wheel Loader - 175.0 to 200.0 Horsepower,Massachusetts,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Command Control,3000.0,25000.0,2007.0,12.0,6.0,3.0,340.0
1143811.0,30500.0,1021668.0,12267.0,1995.0,Low,40.0,2007-12-06,Wheel Loader - 120.0 to 135.0 Horsepower,Washington,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1146042.0,74000.0,1003511.0,4132.0,1997.0,Low,48.0,2007-12-06,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Ohio,Track Type Tractors,2 Valve,Semi U,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2007.0,12.0,6.0,3.0,340.0
1143691.0,33000.0,1019057.0,22312.0,2004.0,Low,300.0,2007-12-06,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Maryland,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1147063.0,57000.0,578583.0,3775.0,2003.0,High,80.0,2007-12-06,Wheel Loader - 120.0 to 135.0 Horsepower,Michigan,Wheel Loader,3 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1140343.0,38000.0,1016516.0,3180.0,2001.0,Low,78.0,2007-12-06,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Ohio,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1144711.0,9000.0,154511.0,4154.0,1000.0,low,200.0,2007-12-06,"Track Type Tractor, Dozer - 260.0 + Horsepower",Georgia,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1139622.0,65000.0,1028436.0,26188.0,2004.0,Medium,40.0,2007-12-06,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Ohio,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1140230.0,77000.0,529563.0,3886.0,1994.0,Low,200.0,2007-12-06,Wheel Loader - 350.0 to 500.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1145889.0,60000.0,1037384.0,3855.0,1000.0,Low,90.0,2007-12-06,Wheel Loader - 175.0 to 200.0 Horsepower,Delaware,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1145832.0,62000.0,1036809.0,14272.0,2003.0,Medium,20.0,2007-12-06,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1141470.0,35000.0,1040387.0,22312.0,2004.0,Medium,80.0,2007-12-06,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1140281.0,32000.0,1019830.0,16253.0,2000.0,low,100.0,2007-12-06,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Louisiana,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1146150.0,14500.0,142597.0,7122.0,1993.0,Medium,356.0,2007-12-06,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Georgia,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1142784.0,90000.0,1012754.0,3886.0,1993.0,Medium,90.0,2007-12-06,Wheel Loader - 350.0 to 500.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1146525.0,82000.0,978407.0,1263.0,2000.0,low,100.0,2007-12-06,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1142563.0,18500.0,1019814.0,18683.0,2005.0,High,90.0,2007-12-06,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1142151.0,18500.0,1054686.0,18588.0,2006.0,Medium,80.0,2007-12-06,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Illinois,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1144523.0,93000.0,1017798.0,3879.0,1998.0,High,20.0,2007-12-06,Wheel Loader - 275.0 to 350.0 Horsepower,Arizona,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2007.0,12.0,6.0,3.0,340.0
1147223.0,36000.0,406731.0,4147.0,1000.0,Low,40.0,2007-12-06,"Track Type Tractor, Dozer - 260.0 + Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1143346.0,15500.0,1030899.0,9578.0,2005.0,High,40.0,2007-12-06,Skid Steer Loader - Unidentified,Ohio,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,6.0,3.0,340.0
1146576.0,10000.0,1015709.0,8749.0,1000.0,Low,90.0,2007-12-13,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Georgia,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,13.0,3.0,347.0
1144479.0,18000.0,1060507.0,4604.0,2000.0,low,40.0,2007-12-13,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Nevada,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,13.0,3.0,347.0
1144735.0,39000.0,1065792.0,4581.0,1998.0,Medium,20.0,2007-12-13,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,13.0,3.0,347.0
1145249.0,19000.0,1031822.0,1889.0,1995.0,Medium,50.0,2007-12-20,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Washington,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2007.0,12.0,20.0,3.0,354.0
1146317.0,25500.0,1062749.0,8265.0,1000.0,low,90.0,2008-01-10,Motorgrader - 45.0 to 130.0 Horsepower,Illinois,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,1.0,10.0,3.0,10.0
1141029.0,14500.0,1050326.0,4699.0,1000.0,Low,90.0,2008-01-10,Wheel Loader - 100.0 to 110.0 Horsepower,Idaho,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2008.0,1.0,10.0,3.0,10.0
1148107.0,15000.0,520252.0,3419.0,2006.0,Medium,20.0,2008-01-31,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,1.0,31.0,3.0,31.0
1144397.0,19000.0,1023749.0,14248.0,2003.0,Low,80.0,2008-01-31,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,1.0,31.0,3.0,31.0
1145946.0,71000.0,1065596.0,1932.0,2000.0,Medium,300.0,2008-01-31,Motorgrader - 145.0 to 170.0 Horsepower,South Carolina,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,1.0,31.0,3.0,31.0
1148318.0,77000.0,1022781.0,14310.0,2003.0,low,40.0,2008-01-31,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Michigan,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,1.0,31.0,3.0,31.0
1148136.0,28000.0,1037770.0,4700.0,1993.0,Medium,356.0,2008-02-21,Wheel Loader - 120.0 to 135.0 Horsepower,Tennessee,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2008.0,2.0,21.0,3.0,52.0
1143172.0,21500.0,1030618.0,4721.0,1000.0,Low,20.0,2008-03-06,Motorgrader - 45.0 to 130.0 Horsepower,Illinois,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,3.0,6.0,3.0,66.0
1143901.0,74000.0,380311.0,3824.0,2001.0,Medium,20.0,2008-03-12,Wheel Loader - 175.0 to 200.0 Horsepower,Arizona,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2008.0,3.0,12.0,2.0,72.0
1142709.0,16500.0,664308.0,4774.0,1000.0,Low,200.0,2008-03-12,Motorgrader - 45.0 to 130.0 Horsepower,Florida,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,3.0,12.0,2.0,72.0
1140660.0,40000.0,1062140.0,14308.0,1999.0,Medium,130.0,2008-03-12,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Illinois,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,3.0,12.0,2.0,72.0
1140789.0,25500.0,1065317.0,4666.0,2003.0,Low,100.0,2008-04-16,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",New York,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,4.0,16.0,2.0,107.0
1145325.0,20000.0,1042569.0,4604.0,1999.0,Medium,100.0,2008-04-17,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oklahoma,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,4.0,17.0,3.0,108.0
1147034.0,21500.0,1039905.0,4604.0,1999.0,Low,78.0,2008-04-17,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oklahoma,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,4.0,17.0,3.0,108.0
1145166.0,14500.0,1036148.0,4675.0,1996.0,Low,50.0,2008-04-17,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Oklahoma,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,4.0,17.0,3.0,108.0
1144445.0,54000.0,1043934.0,14332.0,2006.0,Medium,20.0,2008-04-17,Wheel Loader - 110.0 to 120.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2008.0,4.0,17.0,3.0,108.0
1144301.0,15500.0,1055470.0,1858.0,1000.0,Low,50.0,2008-04-17,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Virginia,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,4.0,17.0,3.0,108.0
1146568.0,15500.0,1069819.0,4840.0,1000.0,Low,78.0,2008-04-24,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Tennessee,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,4.0,24.0,3.0,115.0
1146750.0,42000.0,1039366.0,4701.0,1998.0,Medium,90.0,2008-05-01,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2008.0,5.0,1.0,3.0,122.0
1144524.0,13000.0,1060716.0,4793.0,1000.0,Low,40.0,2008-05-01,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Arizona,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,5.0,1.0,3.0,122.0
1142347.0,50000.0,1040488.0,4789.0,2004.0,Low,80.0,2008-05-01,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,5.0,1.0,3.0,122.0
1144761.0,52000.0,1055757.0,4764.0,2004.0,Medium,130.0,2008-05-15,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Alabama,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,5.0,15.0,3.0,136.0
1145747.0,17500.0,1044997.0,4604.0,1997.0,low,130.0,2008-05-15,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,5.0,15.0,3.0,136.0
1146490.0,74000.0,1032731.0,14272.0,2005.0,Medium,200.0,2008-05-15,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Colorado,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,5.0,15.0,3.0,136.0
1145992.0,62000.0,1010263.0,4702.0,2004.0,High,48.0,2008-05-29,Wheel Loader - 120.0 to 135.0 Horsepower,Colorado,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2008.0,5.0,29.0,3.0,150.0
1143438.0,9000.0,1001253.0,4685.0,1000.0,Low,90.0,2008-06-19,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,19.0,3.0,171.0
1146821.0,37000.0,1020626.0,4605.0,2005.0,Medium,200.0,2008-06-19,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,19.0,3.0,171.0
1144459.0,27500.0,1004833.0,4605.0,2001.0,Medium,78.0,2008-06-19,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,19.0,3.0,171.0
1146256.0,33500.0,1065755.0,7939.0,2005.0,Low,120.0,2008-06-19,"Hydraulic Excavator, Track - 11.0 to 12.0 Metric Tons",Louisiana,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,19.0,3.0,171.0
1139790.0,66000.0,1031985.0,14310.0,2004.0,High,90.0,2008-06-19,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,19.0,3.0,171.0
1141851.0,97000.0,1041878.0,14335.0,2005.0,Medium,90.0,2008-06-26,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,26.0,3.0,178.0
1139712.0,22000.0,1009435.0,4572.0,2000.0,Medium,100.0,2008-06-26,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,26.0,3.0,178.0
1145980.0,21000.0,1021276.0,4572.0,1999.0,High,100.0,2008-06-26,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,6.0,26.0,3.0,178.0
1143526.0,85000.0,1057526.0,14296.0,2005.0,High,356.0,2008-07-11,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Kansas,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,7.0,11.0,4.0,193.0
1146362.0,44000.0,1008636.0,14308.0,2001.0,low,80.0,2008-07-17,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Georgia,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,7.0,17.0,3.0,199.0
1141958.0,8500.0,1007440.0,4792.0,1000.0,Low,40.0,2008-07-24,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Pennsylvania,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,7.0,24.0,3.0,206.0
1141971.0,7500.0,1039568.0,8316.0,1996.0,Low,78.0,2008-07-24,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,7.0,24.0,3.0,206.0
1145313.0,34000.0,1007496.0,14308.0,1999.0,High,20.0,2008-07-24,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Pennsylvania,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,7.0,24.0,3.0,206.0
1147836.0,46000.0,1001995.0,14252.0,2004.0,Medium,300.0,2008-07-24,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,7.0,24.0,3.0,206.0
1140207.0,30500.0,1002516.0,4775.0,1000.0,low,90.0,2008-08-07,Motorgrader - 45.0 to 130.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,7.0,3.0,220.0
1144614.0,26500.0,1010097.0,4753.0,1997.0,Medium,100.0,2008-08-07,Wheel Loader - 175.0 to 200.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2008.0,8.0,7.0,3.0,220.0
1147581.0,14000.0,1037974.0,14317.0,2005.0,Low,20.0,2008-08-07,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,7.0,3.0,220.0
1148368.0,30500.0,1047546.0,4605.0,2004.0,Medium,300.0,2008-08-07,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,7.0,3.0,220.0
1144223.0,29500.0,1065350.0,4605.0,2005.0,Low,90.0,2008-08-07,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oklahoma,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,7.0,3.0,220.0
1141237.0,28000.0,1035093.0,4605.0,2004.0,Medium,120.0,2008-08-14,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Nevada,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,14.0,3.0,227.0
1145718.0,17000.0,1028322.0,4641.0,1997.0,Low,300.0,2008-08-21,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,21.0,3.0,234.0
1148057.0,27000.0,1028076.0,4605.0,2004.0,Medium,100.0,2008-08-21,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oregon,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,21.0,3.0,234.0
1139663.0,27000.0,1030462.0,4666.0,2002.0,Low,20.0,2008-08-21,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Pennsylvania,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2008.0,8.0,21.0,3.0,234.0
